type,etablissement,norme,operationnel,detenus,date,densite,dir_interregionale
qCSL,Avignon le Pontet,51,51,45,2016-01-01,88.23529411764706,Marseille
qCSL,Toulon-la-Farlède,41,41,26,2016-01-01,63.41463414634146,Marseille
EPM,Marseille,59,59,47,2016-01-01,79.66101694915254,Marseille
MA,Bois d'Arcy,503,503,858,2016-01-01,170.5765407554672,Paris
MA,Fleury-Mérogis,2857,2857,4182,2016-01-01,146.3773188659433,Paris
MA,Nanterre,592,592,1032,2016-01-01,174.32432432432432,Paris
MA,Osny-Pontoise,579,579,866,2016-01-01,149.56822107081175,Paris
MA,Versailles,138,138,118,2016-01-01,85.5072463768116,Paris
MA,Villepinte,587,587,970,2016-01-01,165.24701873935263,Paris
qMA,Fresnes (**),1408,1408,2439,2016-01-01,173.2244318181818,Paris
qMA,Meaux-Chauconin,385,385,667,2016-01-01,173.24675324675326,Paris
CD,Melun,310,308,282,2016-01-01,91.55844155844156,Paris
qCD,Meaux-Chauconin,192,192,171,2016-01-01,89.0625,Paris
qCD,Sud Francilien,537,537,433,2016-01-01,80.63314711359403,Paris
MC,Poissy,287,245,220,2016-01-01,89.79591836734694,Paris
qMC,Sud Francilien,28,28,23,2016-01-01,82.14285714285714,Paris
qCPA,Fresnes (Villejuif),116,116,109,2016-01-01,93.96551724137932,Paris
qCPA,Meaux-Chauconin,60,60,66,2016-01-01,110.00000000000001,Paris
CSL,Corbeil,77,77,82,2016-01-01,106.49350649350649,Paris
CSL,Gagny,48,48,84,2016-01-01,175,Paris
CSL,Melun,43,43,25,2016-01-01,58.139534883720934,Paris
CSL,Paris-La-Santé,51,51,89,2016-01-01,174.50980392156862,Paris
qCSL,Fresnes (Villejuif),27,27,18,2016-01-01,66.66666666666666,Paris
EPM,Porcheville,60,60,50,2016-01-01,83.33333333333334,Paris
qCNE,Fresnes (**),56,56,34,2016-01-01,60.71428571428571,Paris
qCNE,Sud Francilien,231,231,171,2016-01-01,74.02597402597402,Paris
MA,Angers,266,266,348,2016-01-01,130.82706766917295,Rennes
MA,Brest,254,234,275,2016-01-01,117.52136752136752,Rennes
MA,Caen,269,269,426,2016-01-01,158.364312267658,Rennes
MA,Cherbourg,46,46,65,2016-01-01,141.30434782608697,Rennes
MA,Coutances,48,48,77,2016-01-01,160.41666666666669,Rennes
MA,Fontenay-le-Comte,39,39,74,2016-01-01,189.74358974358972,Rennes
MA,La Roche-sur-Yon,39,39,79,2016-01-01,202.56410256410254,Rennes
MA,Laval,71,71,119,2016-01-01,167.6056338028169,Rennes
MA,Le Mans-Croisettes,399,399,466,2016-01-01,116.79197994987469,Rennes
MA,Saint Malo,92,92,126,2016-01-01,136.95652173913044,Rennes
MA,Saint-Brieuc,85,85,157,2016-01-01,184.7058823529412,Rennes
MA,Vannes,52,52,81,2016-01-01,155.76923076923077,Rennes
qMA,Caen,6,6,2,2016-01-01,33.33333333333333,Rennes
qMA,Lorient-Ploemeur,187,187,253,2016-01-01,135.29411764705884,Rennes
qMA,Nantes,570,570,670,2016-01-01,117.54385964912282,Rennes
qMA,Rennes,57,57,42,2016-01-01,73.68421052631578,Rennes
qMA,Rennes-Vezin,477,477,620,2016-01-01,129.97903563941298,Rennes
CD,Argentan,638,638,533,2016-01-01,83.5423197492163,Rennes
qCD,Caen,434,425,332,2016-01-01,78.11764705882352,Rennes
qCD,Lorient-Ploemeur,40,40,37,2016-01-01,92.5,Rennes
qCD,Nantes,524,414,426,2016-01-01,102.89855072463767,Rennes
qCD,Rennes,231,231,175,2016-01-01,75.75757575757575,Rennes
qCD,Rennes-Vezin,209,209,196,2016-01-01,93.77990430622009,Rennes
qMC,Alençon-Condé-sur-Sarthe,203,203,94,2016-01-01,46.30541871921182,Rennes
qCPA,Alençon-Condé-sur-Sarthe,45,45,16,2016-01-01,35.55555555555556,Rennes
qCSL,Caen,50,50,29,2016-01-01,57.99999999999999,Rennes
qCSL,Nantes,36,36,31,2016-01-01,86.11111111111111,Rennes
qCSL,Rennes-Vezin,26,26,11,2016-01-01,42.30769230769231,Rennes
EPM,Orvault,59,55,36,2016-01-01,65.45454545454545,Rennes
MA,Bar-le-Duc,80,80,93,2016-01-01,116.25000000000001,Strasbourg
MA,Belfort,39,39,48,2016-01-01,123.07692307692308,Strasbourg
MA,Besançon,275,275,299,2016-01-01,108.72727272727272,Strasbourg
MA,Colmar,120,120,171,2016-01-01,142.5,Strasbourg
MA,Epinal,294,294,285,2016-01-01,96.93877551020408,Strasbourg
MA,Lons-le-Saunier,39,39,60,2016-01-01,153.84615384615387,Strasbourg
MA,Montbéliard,41,41,50,2016-01-01,121.95121951219512,Strasbourg
MA,Mulhouse,283,283,414,2016-01-01,146.28975265017667,Strasbourg
MA,Sarreguemines,71,67,100,2016-01-01,149.2537313432836,Strasbourg
MA,Strasbourg,445,445,675,2016-01-01,151.68539325842696,Strasbourg
MA,Vesoul,50,40,38,2016-01-01,95,Strasbourg
qMA,Metz-Queuleu,404,364,545,2016-01-01,149.72527472527472,Strasbourg
qMA,Nancy Maxéville,453,453,605,2016-01-01,133.5540838852097,Strasbourg
CD,Ecrouves,269,269,238,2016-01-01,88.47583643122677,Strasbourg
CD,Montmédy,343,343,277,2016-01-01,80.75801749271136,Strasbourg
CD,Oermingen,268,263,230,2016-01-01,87.45247148288973,Strasbourg
CD,Saint-Mihiel,400,400,356,2016-01-01,89,Strasbourg
CD,Toul,427,427,409,2016-01-01,95.78454332552693,Strasbourg
qCD,Nancy Maxéville,240,240,219,2016-01-01,91.25,Strasbourg
MC,Ensisheim,215,200,191,2016-01-01,95.5,Strasbourg
qCPA,Metz-Queuleu,77,77,51,2016-01-01,66.23376623376623,Strasbourg
CSL,Besançon,23,23,14,2016-01-01,60.86956521739131,Strasbourg
CSL,Briey,25,25,11,2016-01-01,44,Strasbourg
CSL,Maxéville,56,56,20,2016-01-01,35.714285714285715,Strasbourg
CSL,Souffelweyersheim,53,53,41,2016-01-01,77.35849056603774,Strasbourg
MA,Albi,105,105,137,2016-01-01,130.47619047619048,Toulouse
MA,Carcassonne,64,64,113,2016-01-01,176.5625,Toulouse
MA,Foix,66,64,104,2016-01-01,162.5,Toulouse
MA,Mende,49,49,64,2016-01-01,130.6122448979592,Toulouse
MA,Montauban,144,144,194,2016-01-01,134.72222222222223,Toulouse
MA,Nîmes,192,192,377,2016-01-01,196.35416666666669,Toulouse
MA,Rodez,100,99,106,2016-01-01,107.07070707070707,Toulouse
MA,Tarbes,72,72,111,2016-01-01,154.16666666666669,Toulouse
qMA,Béziers,416,416,527,2016-01-01,126.6826923076923,Toulouse
qMA,Perpignan,196,196,321,2016-01-01,163.77551020408163,Toulouse
qMA,Toulouse-Seysses,655,655,1003,2016-01-01,153.12977099236642,Toulouse
qMA,Villeneuve-lès-Maguelone,599,599,833,2016-01-01,139.0651085141903,Toulouse
CD,Muret,660,623,548,2016-01-01,87.96147672552166,Toulouse
CD,Saint-Sulpice-la-Pointe,102,102,84,2016-01-01,82.35294117647058,Toulouse
qCD,Béziers,393,393,382,2016-01-01,97.20101781170484,Toulouse
qCD,Lannemezan,20,10,6,2016-01-01,60,Toulouse
qCD,Perpignan,333,333,342,2016-01-01,102.7027027027027,Toulouse
qMC,Lannemezan,212,162,122,2016-01-01,75.30864197530865,Toulouse
qCSL,Toulouse-Seysses,101,52,28,2016-01-01,53.84615384615385,Toulouse
qCSL,Villeneuve-lès-Maguelone,24,24,23,2016-01-01,95.83333333333334,Toulouse
EPM,Lavaur,59,59,36,2016-01-01,61.016949152542374,Toulouse
MA,Basse-Terre,130,130,208,2016-01-01,160,Outre-Mer
qMA,Baie-Mahault,266,266,518,2016-01-01,194.73684210526315,Outre-Mer
qMA,Ducos,211,211,470,2016-01-01,222.74881516587678,Outre-Mer
qMA,Guyane (Remiré Montjoly),310,310,465,2016-01-01,150,Outre-Mer
MA,Saint-Pierre,115,115,144,2016-01-01,125.21739130434784,Outre-Mer
qMA,Saint-Denis,558,558,500,2016-01-01,89.6057347670251,Outre-Mer
qMA,Saint-Pierre-et-Miquelon,7,7,3,2016-01-01,42.857142857142854,Outre-Mer
qMA,Majicavo,126,126,97,2016-01-01,76.98412698412699,Outre-Mer
MA,Mata Utu,3,3,4,2016-01-01,133.33333333333331,Outre-Mer
qMA,Faa'a Nuutania,54,54,185,2016-01-01,342.5925925925926,Outre-Mer
qMA,Nouméa,184,184,195,2016-01-01,105.9782608695652,Outre-Mer
qCD,Baie-Mahault,238,238,224,2016-01-01,94.11764705882352,Outre-Mer
qCD,Ducos,358,358,499,2016-01-01,139.3854748603352,Outre-Mer
qCD,Guyane (Remiré Montjoly),304,304,326,2016-01-01,107.23684210526316,Outre-Mer
CD,Le Port (Plaine les Galets),560,508,442,2016-01-01,87.00787401574803,Outre-Mer
qCD,Saint-Denis,17,17,15,2016-01-01,88.23529411764706,Outre-Mer
qCD,Saint-Pierre-et-Miquelon,4,4,1,2016-01-01,25,Outre-Mer
qCD,Majicavo,152,152,103,2016-01-01,67.76315789473685,Outre-Mer
CD,Taiohae,5,5,2,2016-01-01,40,Outre-Mer
CD,Uturoa-Raiatea,20,20,11,2016-01-01,55.00000000000001,Outre-Mer
qCD,Faa'a Nuutania,111,111,258,2016-01-01,232.43243243243242,Outre-Mer
qCD,Nouméa,218,218,250,2016-01-01,114.6788990825688,Outre-Mer
MA,Agen,147,127,120,2015-12-01,94.48818897637796,Bordeaux
MA,Angoulême,238,227,171,2015-12-01,75.33039647577093,Bordeaux
MA,Bayonne,75,75,124,2015-12-01,165.33333333333334,Bordeaux
MA,Guéret,37,29,40,2015-12-01,137.93103448275863,Bordeaux
MA,Limoges,83,83,114,2015-12-01,137.34939759036143,Bordeaux
MA,Niort,66,66,91,2015-12-01,137.87878787878788,Bordeaux
MA,Pau,255,250,175,2015-12-01,70,Bordeaux
MA,Périgueux,91,91,110,2015-12-01,120.87912087912088,Bordeaux
MA,Rochefort,52,52,74,2015-12-01,142.30769230769232,Bordeaux
MA,Saintes,85,84,111,2015-12-01,132.14285714285714,Bordeaux
MA,Tulle,47,47,54,2015-12-01,114.89361702127661,Bordeaux
qMA,Bordeaux Gradignan,354,323,556,2015-12-01,172.1362229102167,Bordeaux
qMA,Mont-de-Marsan,333,333,280,2015-12-01,84.08408408408408,Bordeaux
qMA,Poitiers-Vivonne,305,305,342,2015-12-01,112.1311475409836,Bordeaux
CD,Bédenac,194,194,155,2015-12-01,79.89690721649485,Bordeaux
CD,Eysses,294,245,153,2015-12-01,62.44897959183674,Bordeaux
CD,Mauzac,369,369,327,2015-12-01,88.6178861788618,Bordeaux
CD,Neuvic,399,399,326,2015-12-01,81.70426065162907,Bordeaux
CD,Uzerche,594,590,452,2015-12-01,76.61016949152543,Bordeaux
qCD,Mont-de-Marsan,368,368,327,2015-12-01,88.8586956521739,Bordeaux
qCD,Poitiers-Vivonne,271,271,264,2015-12-01,97.41697416974169,Bordeaux
MC,Saint-Martin-de-Ré,478,460,381,2015-12-01,82.82608695652173,Bordeaux
qCPA,Bordeaux Gradignan,82,82,70,2015-12-01,85.36585365853658,Bordeaux
qCPA,Poitiers-Vivonne,27,27,1,2015-12-01,3.7037037037037033,Bordeaux
qCSL,Mont-de-Marsan,19,19,7,2015-12-01,36.84210526315789,Bordeaux
qCSL,Poitiers-Vivonne,30,30,18,2015-12-01,60,Bordeaux
MA,Auxerre,101,100,172,2015-12-01,172,Dijon
MA,Blois,114,114,108,2015-12-01,94.73684210526315,Dijon
MA,Bourges,116,116,96,2015-12-01,82.75862068965517,Dijon
MA,Châlons-en-Champagne,313,313,329,2015-12-01,105.11182108626198,Dijon
MA,Charleville-Mézières,59,59,50,2015-12-01,84.7457627118644,Dijon
MA,Chaumont,78,78,121,2015-12-01,155.12820512820514,Dijon
MA,Dijon,185,185,238,2015-12-01,128.64864864864865,Dijon
MA,Nevers,118,118,91,2015-12-01,77.11864406779661,Dijon
MA,Reims,154,154,166,2015-12-01,107.79220779220779,Dijon
MA,Tours,145,145,204,2015-12-01,140.68965517241378,Dijon
MA,Troyes,114,114,169,2015-12-01,148.24561403508773,Dijon
qMA,Châteauroux,105,105,103,2015-12-01,98.09523809523809,Dijon
qMA,Orléans-Saran,531,531,500,2015-12-01,94.16195856873823,Dijon
qMA,Varennes-le-Grand,193,193,256,2015-12-01,132.64248704663214,Dijon
CD,Châteaudun,597,597,468,2015-12-01,78.39195979899498,Dijon
CD,Joux-la-Ville,602,602,539,2015-12-01,89.53488372093024,Dijon
CD,Villenauxe-la-Grande,606,606,441,2015-12-01,72.77227722772277,Dijon
qCD,Châteauroux,270,254,228,2015-12-01,89.76377952755905,Dijon
qCD,Orléans-Saran,217,210,195,2015-12-01,92.85714285714286,Dijon
qCD,Varennes-le-Grand,191,191,167,2015-12-01,87.43455497382199,Dijon
MC,Clairvaux,198,198,132,2015-12-01,66.66666666666666,Dijon
MC,Saint Maur,337,260,184,2015-12-01,70.76923076923077,Dijon
CSL,Montargis,20,20,11,2015-12-01,55.00000000000001,Dijon
qCSL,Orléans-Saran,60,60,30,2015-12-01,50,Dijon
MA,Amiens,307,307,453,2015-12-01,147.557003257329,Lille
MA,Arras,209,209,188,2015-12-01,89.95215311004785,Lille
MA,Beauvais,117,117,129,2015-12-01,110.25641025641026,Lille
MA,Béthune,180,160,317,2015-12-01,198.125,Lille
MA,Compiègne,82,82,43,2015-12-01,52.4390243902439,Lille
MA,Douai,384,368,442,2015-12-01,120.1086956521739,Lille
MA,Dunkerque,105,105,108,2015-12-01,102.85714285714285,Lille
MA,Evreux,162,162,233,2015-12-01,143.82716049382717,Lille
MA,Rouen,649,649,544,2015-12-01,83.82126348228043,Lille
MA,Valenciennes,222,222,326,2015-12-01,146.84684684684686,Lille
qMA,Laon,189,189,321,2015-12-01,169.84126984126985,Lille
qMA,Le Havre,298,297,253,2015-12-01,85.18518518518519,Lille
qMA,Liancourt,231,231,331,2015-12-01,143.2900432900433,Lille
qMA,Lille-Annoeullin,449,449,488,2015-12-01,108.68596881959911,Lille
qMA,Longuenesse,193,193,351,2015-12-01,181.86528497409327,Lille
qMA,Maubeuge,201,201,198,2015-12-01,98.50746268656717,Lille
qMA,Lille-Loos-Séquedin (Lille-Séquedin),584,584,870,2015-12-01,148.97260273972603,Lille
CD,Bapaume,599,599,511,2015-12-01,85.30884808013356,Lille
CD,Val-de-Reuil,819,780,744,2015-12-01,95.38461538461539,Lille
qCD,Château-Thierry,29,29,15,2015-12-01,51.724137931034484,Lille
qCD,Laon,199,199,182,2015-12-01,91.4572864321608,Lille
qCD,Le Havre,392,391,342,2015-12-01,87.46803069053708,Lille
qCD,Liancourt,383,383,371,2015-12-01,96.8668407310705,Lille
qCD,Lille-Annoeullin,209,209,203,2015-12-01,97.1291866028708,Lille
qCD,Longuenesse,399,374,346,2015-12-01,92.51336898395722,Lille
qCD,Maubeuge,199,193,179,2015-12-01,92.74611398963731,Lille
qCD,Vendin Le Vieil,33,0,3,2015-12-01,Inf,Lille
qMC,Château-Thierry,101,101,71,2015-12-01,70.29702970297029,Lille
qMC,Lille-Annoeullin,28,28,12,2015-12-01,42.857142857142854,Lille
qMC,Vendin Le Vieil,203,135,77,2015-12-01,57.03703703703704,Lille
qCPA,Longuenesse,96,96,33,2015-12-01,34.375,Lille
qCSL,Lille-Loos-Séquedin (Haubourdin),60,60,20,2015-12-01,33.33333333333333,Lille
EPM,Quiévrechain,60,59,43,2015-12-01,72.88135593220339,Lille
qCNE,Lille-Loos-Séquedin,33,30,26,2015-12-01,86.66666666666667,Lille
MA,Aurillac,72,72,47,2015-12-01,65.27777777777779,Lyon
MA,Bonneville,187,187,221,2015-12-01,118.18181818181819,Lyon
MA,Chambéry,93,93,124,2015-12-01,133.33333333333331,Lyon
MA,Grenoble,232,232,341,2015-12-01,146.98275862068965,Lyon
MA,Le-Puy-en-Velay,36,36,57,2015-12-01,158.33333333333331,Lyon
MA,Lyon Corbas,688,658,866,2015-12-01,131.61094224924014,Lyon
MA,Montluçon,21,21,35,2015-12-01,166.66666666666669,Lyon
MA,Privas,62,62,71,2015-12-01,114.51612903225808,Lyon
MA,Riom,141,141,137,2015-12-01,97.16312056737588,Lyon
MA,Saint Etienne-la-Talaudière,327,327,363,2015-12-01,111.0091743119266,Lyon
MA,Villefranche-sur-Saône,634,634,682,2015-12-01,107.57097791798107,Lyon
qMA,Aiton,227,227,267,2015-12-01,117.62114537444934,Lyon
qMA,Bourg-en-Bresse,388,388,432,2015-12-01,111.34020618556701,Lyon
qMA,Moulins Yzeure,136,116,149,2015-12-01,128.44827586206898,Lyon
qMA,Saint-Quentin-Fallavier,237,237,300,2015-12-01,126.58227848101266,Lyon
qMA,Valence,344,344,194,2015-12-01,56.395348837209305,Lyon
CD,Riom,163,163,128,2015-12-01,78.52760736196319,Lyon
CD,Roanne,599,599,495,2015-12-01,82.63772954924875,Lyon
qCD,Aiton,200,200,183,2015-12-01,91.5,Lyon
qCD,Bourg-en-Bresse,300,300,267,2015-12-01,89,Lyon
qCD,Saint-Quentin-Fallavier,192,192,191,2015-12-01,99.47916666666666,Lyon
qMC,Moulins Yzeure,123,123,106,2015-12-01,86.1788617886179,Lyon
qMC,Valence,128,0,0,2015-12-01,NA,Lyon
CSL,Grenoble,36,36,22,2015-12-01,61.111111111111114,Lyon
CSL,Lyon,100,100,77,2015-12-01,77,Lyon
qCSL,Bourg-en-Bresse,40,40,22,2015-12-01,55.00000000000001,Lyon
EPM,Rhône,60,60,40,2015-12-01,66.66666666666666,Lyon
MA,Ajaccio,53,53,70,2015-12-01,132.0754716981132,Marseille
MA,Digne,35,35,39,2015-12-01,111.42857142857143,Marseille
MA,Gap,37,37,38,2015-12-01,102.7027027027027,Marseille
MA,Grasse,574,574,847,2015-12-01,147.5609756097561,Marseille
MA,Nice,363,363,629,2015-12-01,173.27823691460057,Marseille
qMA,Aix-Luynes,612,612,895,2015-12-01,146.24183006535947,Marseille
qMA,Avignon le Pontet,394,394,675,2015-12-01,171.3197969543147,Marseille
qMA,Borgo,183,183,205,2015-12-01,112.02185792349727,Marseille
qMA,Marseille-Les-Baumettes,1196,1196,1704,2015-12-01,142.47491638795987,Marseille
qMA,Toulon-la-Farlède,394,394,693,2015-12-01,175.88832487309645,Marseille
CD,Casabianda,194,194,126,2015-12-01,64.94845360824742,Marseille
CD,Salon-de-Provence,650,650,638,2015-12-01,98.15384615384616,Marseille
CD,Tarascon,651,650,629,2015-12-01,96.76923076923077,Marseille
qCD,Avignon le Pontet,180,180,169,2015-12-01,93.88888888888889,Marseille
qCD,Borgo,48,48,37,2015-12-01,77.08333333333334,Marseille
qCD,Marseille-Les-Baumettes,38,0,0,2015-12-01,NA,Marseille
qCD,Toulon-la-Farlède,191,191,190,2015-12-01,99.47643979057592,Marseille
MC,Arles,160,157,125,2015-12-01,79.61783439490446,Marseille
qCPA,Aix-Luynes,82,82,45,2015-12-01,54.87804878048781,Marseille
qCPA,Marseille-Les-Baumettes,24,24,41,2015-12-01,170.83333333333331,Marseille
qCSL,Avignon le Pontet,51,51,44,2015-12-01,86.27450980392157,Marseille
qCSL,Toulon-la-Farlède,41,41,24,2015-12-01,58.536585365853654,Marseille
EPM,Marseille,59,59,42,2015-12-01,71.1864406779661,Marseille
MA,Bois d'Arcy,503,503,859,2015-12-01,170.77534791252484,Paris
MA,Fleury-Mérogis,2857,2857,4117,2015-12-01,144.1022051102555,Paris
MA,Nanterre,592,592,1002,2015-12-01,169.25675675675674,Paris
MA,Osny-Pontoise,579,579,824,2015-12-01,142.31433506044905,Paris
MA,Versailles,138,138,123,2015-12-01,89.13043478260869,Paris
MA,Villepinte,587,587,973,2015-12-01,165.7580919931857,Paris
qMA,Fresnes (**),1408,1408,2394,2015-12-01,170.0284090909091,Paris
qMA,Meaux-Chauconin,385,385,678,2015-12-01,176.1038961038961,Paris
CD,Melun,310,308,286,2015-12-01,92.85714285714286,Paris
qCD,Meaux-Chauconin,192,192,170,2015-12-01,88.54166666666666,Paris
qCD,Sud Francilien,537,537,459,2015-12-01,85.47486033519553,Paris
MC,Poissy,287,245,223,2015-12-01,91.02040816326532,Paris
qMC,Sud Francilien,28,28,22,2015-12-01,78.57142857142857,Paris
qCPA,Fresnes (Villejuif),116,116,108,2015-12-01,93.10344827586206,Paris
qCPA,Meaux-Chauconin,60,60,49,2015-12-01,81.66666666666667,Paris
CSL,Corbeil,77,77,96,2015-12-01,124.67532467532467,Paris
CSL,Gagny,48,48,95,2015-12-01,197.91666666666669,Paris
CSL,Melun,43,43,30,2015-12-01,69.76744186046511,Paris
CSL,Paris-La-Santé,51,51,93,2015-12-01,182.35294117647058,Paris
qCSL,Fresnes (Villejuif),27,27,16,2015-12-01,59.25925925925925,Paris
EPM,Porcheville,60,60,52,2015-12-01,86.66666666666667,Paris
qCNE,Fresnes (**),56,56,34,2015-12-01,60.71428571428571,Paris
qCNE,Sud Francilien,231,231,151,2015-12-01,65.36796536796537,Paris
MA,Angers,266,266,353,2015-12-01,132.70676691729324,Rennes
MA,Brest,254,234,270,2015-12-01,115.38461538461537,Rennes
MA,Caen,269,269,406,2015-12-01,150.92936802973978,Rennes
MA,Cherbourg,46,46,68,2015-12-01,147.82608695652172,Rennes
MA,Coutances,48,48,83,2015-12-01,172.91666666666669,Rennes
MA,Fontenay-le-Comte,39,39,72,2015-12-01,184.6153846153846,Rennes
MA,La Roche-sur-Yon,39,39,81,2015-12-01,207.6923076923077,Rennes
MA,Laval,71,71,115,2015-12-01,161.9718309859155,Rennes
MA,Le Mans-Croisettes,399,399,460,2015-12-01,115.28822055137844,Rennes
MA,Saint Malo,92,92,128,2015-12-01,139.1304347826087,Rennes
MA,Saint-Brieuc,85,85,152,2015-12-01,178.82352941176472,Rennes
MA,Vannes,52,52,90,2015-12-01,173.0769230769231,Rennes
qMA,Caen,6,6,2,2015-12-01,33.33333333333333,Rennes
qMA,Lorient-Ploemeur,187,187,242,2015-12-01,129.41176470588235,Rennes
qMA,Nantes,570,570,689,2015-12-01,120.87719298245614,Rennes
qMA,Rennes,57,57,52,2015-12-01,91.22807017543859,Rennes
qMA,Rennes-Vezin,477,477,616,2015-12-01,129.14046121593293,Rennes
CD,Argentan,638,638,547,2015-12-01,85.73667711598746,Rennes
qCD,Caen,434,425,332,2015-12-01,78.11764705882352,Rennes
qCD,Lorient-Ploemeur,40,40,36,2015-12-01,90,Rennes
qCD,Nantes,510,414,420,2015-12-01,101.44927536231884,Rennes
qCD,Rennes,231,231,168,2015-12-01,72.72727272727273,Rennes
qCD,Rennes-Vezin,209,209,196,2015-12-01,93.77990430622009,Rennes
qMC,Alençon-Condé-sur-Sarthe,203,203,98,2015-12-01,48.275862068965516,Rennes
qCPA,Alençon-Condé-sur-Sarthe,45,45,16,2015-12-01,35.55555555555556,Rennes
qCSL,Caen,50,50,34,2015-12-01,68,Rennes
qCSL,Nantes,36,36,33,2015-12-01,91.66666666666666,Rennes
qCSL,Rennes-Vezin,26,26,10,2015-12-01,38.46153846153847,Rennes
EPM,Orvault,59,55,33,2015-12-01,60,Rennes
MA,Bar-le-Duc,80,80,95,2015-12-01,118.75,Strasbourg
MA,Belfort,39,39,45,2015-12-01,115.38461538461537,Strasbourg
MA,Besançon,275,275,301,2015-12-01,109.45454545454545,Strasbourg
MA,Colmar,120,120,175,2015-12-01,145.83333333333331,Strasbourg
MA,Epinal,294,294,291,2015-12-01,98.9795918367347,Strasbourg
MA,Lons-le-Saunier,39,39,63,2015-12-01,161.53846153846155,Strasbourg
MA,Montbéliard,41,41,44,2015-12-01,107.31707317073172,Strasbourg
MA,Mulhouse,283,283,393,2015-12-01,138.86925795053006,Strasbourg
MA,Sarreguemines,71,67,101,2015-12-01,150.7462686567164,Strasbourg
MA,Strasbourg,445,445,692,2015-12-01,155.5056179775281,Strasbourg
MA,Vesoul,50,40,37,2015-12-01,92.5,Strasbourg
qMA,Metz-Queuleu,404,364,551,2015-12-01,151.37362637362637,Strasbourg
qMA,Nancy Maxéville,453,453,626,2015-12-01,138.1898454746137,Strasbourg
CD,Ecrouves,269,269,240,2015-12-01,89.21933085501858,Strasbourg
CD,Montmédy,343,343,286,2015-12-01,83.38192419825073,Strasbourg
CD,Oermingen,268,263,230,2015-12-01,87.45247148288973,Strasbourg
CD,Saint-Mihiel,400,400,353,2015-12-01,88.25,Strasbourg
CD,Toul,427,427,403,2015-12-01,94.37939110070258,Strasbourg
qCD,Nancy Maxéville,240,240,227,2015-12-01,94.58333333333333,Strasbourg
MC,Ensisheim,215,200,192,2015-12-01,96,Strasbourg
qCPA,Metz-Queuleu,77,77,44,2015-12-01,57.14285714285714,Strasbourg
CSL,Besançon,23,23,14,2015-12-01,60.86956521739131,Strasbourg
CSL,Briey,25,25,12,2015-12-01,48,Strasbourg
CSL,Maxéville,56,56,21,2015-12-01,37.5,Strasbourg
CSL,Souffelweyersheim,53,53,39,2015-12-01,73.58490566037736,Strasbourg
MA,Albi,105,105,138,2015-12-01,131.42857142857142,Toulouse
MA,Carcassonne,64,64,121,2015-12-01,189.0625,Toulouse
MA,Foix,66,64,98,2015-12-01,153.125,Toulouse
MA,Mende,49,49,63,2015-12-01,128.57142857142858,Toulouse
MA,Montauban,144,144,195,2015-12-01,135.41666666666669,Toulouse
MA,Nîmes,192,192,361,2015-12-01,188.02083333333331,Toulouse
MA,Rodez,100,100,121,2015-12-01,121,Toulouse
MA,Tarbes,72,72,100,2015-12-01,138.88888888888889,Toulouse
qMA,Béziers,416,416,536,2015-12-01,128.84615384615387,Toulouse
qMA,Perpignan,196,196,352,2015-12-01,179.59183673469389,Toulouse
qMA,Toulouse-Seysses,655,655,985,2015-12-01,150.38167938931298,Toulouse
qMA,Villeneuve-lès-Maguelone,599,599,839,2015-12-01,140.0667779632721,Toulouse
CD,Muret,660,623,559,2015-12-01,89.7271268057785,Toulouse
CD,Saint-Sulpice-la-Pointe,102,102,83,2015-12-01,81.37254901960785,Toulouse
qCD,Béziers,393,393,381,2015-12-01,96.94656488549617,Toulouse
qCD,Lannemezan,20,10,6,2015-12-01,60,Toulouse
qCD,Perpignan,333,333,328,2015-12-01,98.49849849849849,Toulouse
qMC,Lannemezan,212,162,123,2015-12-01,75.92592592592592,Toulouse
qCSL,Toulouse-Seysses,101,52,33,2015-12-01,63.46153846153846,Toulouse
